url,title,seendate,language,domain,sourcecountry,date,month,month_label,meta_description,nlp_text,text_source,nlp_label,Negative,Neutral,Positive,score_label
https://www.philstar.com/music/2025/10/01/2476723/clara-benin-hold-2-night-concert-celebrating-1st-releases,Clara Benin to hold 2 - night concert celebrating 1st releases,20251001T063000Z,English,philstar.com,Philippines,2025-10-01,2025-10,Oct 2025,Clara Benin is returning to the big stage with a heartfelt celebration of the records that shaped her artistic journey.,Clara Benin to hold 2 - night concert celebrating 1st releases. Clara Benin is returning to the big stage with a heartfelt celebration of the records that shaped her artistic journey.,titre+description,Positive,0,0,1,0.8814
https://www.philstar.com/entertainment/music/2025/10/01/2476723/clara-benin-hold-2-night-concert-celebrating-1st-releases,Clara Benin to hold 2 - night concert celebrating 1st releases,20251001T063000Z,English,philstar.com,Philippines,2025-10-01,2025-10,Oct 2025,Clara Benin is returning to the big stage with a heartfelt celebration of the records that shaped her artistic journey.,Clara Benin to hold 2 - night concert celebrating 1st releases. Clara Benin is returning to the big stage with a heartfelt celebration of the records that shaped her artistic journey.,titre+description,Positive,0,0,1,0.8814
https://www.themarketsdaily.com/2025/10/01/fy2025-eps-estimates-for-starbucks-lowered-by-william-blair.html,FY2025 EPS Estimates for Starbucks Lowered by William Blair,20251001T060000Z,English,themarketsdaily.com,United States,2025-10-01,2025-10,Oct 2025,,FY2025 EPS Estimates for Starbucks Lowered by William Blair,titre seul,Neutral,0,1,0,0.8423
https://charter97.org/ru/news/2025/10/1/657669/,Во Франции задержали танкер из « теневого флота » РФ,20251001T060000Z,Russian,charter97.org,Belarus,2025-10-01,2025-10,Oct 2025,20 сентября он вышел из российского порта Приморск.,Во Франции задержали танкер из « теневого флота » РФ. 20 сентября он вышел из российского порта Приморск.,titre+description,Neutral,0,1,0,0.5957
https://www.journaldeleconomie.fr/polemique-en-france-des-etrangers-toucheraient-1-000-e-de-retraite-sans-avoir-cotise/,Polémique en France : des étrangers toucheraient 1 000 € de retraite sans avoir cotisé ? ,20251001T054500Z,French,journaldeleconomie.fr,France,2025-10-01,2025-10,Oct 2025,Saviez-vous que seulement 3 % des bénéficiaires de l'Allocation de solidarité aux personnes âgées en France sont des étrangers peu ou pas travaillés ?,Polémique en France : des étrangers toucheraient 1 000 € de retraite sans avoir cotisé ?. Saviez-vous que seulement 3 % des bénéficiaires de l'Allocation de solidarité aux personnes âgées en France sont des étrangers peu ou pas travaillés ?,titre+description,Negative,1,0,0,0.8641
https://globalvoices.org/2025/10/01/the-great-silence-surrounding-marital-rape-in-senegal/,The great silence surrounding marital rape in Senegal,20251001T053000Z,English,globalvoices.org,Russia,2025-10-01,2025-10,Oct 2025,"Women are most often abused by their husbands, with many suffering marital rape quietly at home.","The great silence surrounding marital rape in Senegal. Women are most often abused by their husbands, with many suffering marital rape quietly at home.",titre+description,Negative,1,0,0,0.7927
https://www.sowetanlive.co.za/opinion/columnists/2025-10-01-sowetan-says--spineless-safa-must-stop-misleading-sa/,SOWETAN SAYS | Spineless Safa must stop misleading SA,20251001T051500Z,English,sowetanlive.co.za,South Africa,2025-10-01,2025-10,Oct 2025,"Bafana Bafana are no longer in control of their World Cup destiny after Fifa finally acted on the Teboho Mokoena saga, deducting three points, which dropped the team into second place in their group behind Benin.","SOWETAN SAYS | Spineless Safa must stop misleading SA. Bafana Bafana are no longer in control of their World Cup destiny after Fifa finally acted on the Teboho Mokoena saga, deducting three points, which dropped the team into second place in their group behind Benin.",titre+description,Negative,1,0,0,0.7057
https://guardian.ng/news/nigeria/metro/commuters-motorists-lament-slow-pace-of-work-on-benin-asaba-road/,"Commuters , motorists lament slow pace of work on Benin - Asaba Road",20251001T051500Z,English,guardian.ng,Nigeria,2025-10-01,2025-10,Oct 2025,"Motorists, traders and residents along the Ikpoba-Okha/Uhumwonde Local Council boundary corridor on the Benin-Agbor Road","Commuters , motorists lament slow pace of work on Benin - Asaba Road. Motorists, traders and residents along the Ikpoba-Okha/Uhumwonde Local Council boundary corridor on the Benin-Agbor Road",titre+description,Negative,1,0,0,0.6119
https://www.naijanews.com/2025/10/01/top-nigerian-newspaper-headlines-for-today-wednesday-1st-october-2025/,"Top Nigerian Newspaper Headlines For Today , Wednesday , 1st October , 2025",20251001T043000Z,English,naijanews.com,Nigeria,2025-10-01,2025-10,Oct 2025,"Good morning Nigeria. Welcome to the Naija News roundup of top newspaper headlines in Nigeria for today, Wednesday, 1st October, 2025 1. The Worst Is","Top Nigerian Newspaper Headlines For Today , Wednesday , 1st October , 2025. Good morning Nigeria. Welcome to the Naija News roundup of top newspaper headlines in Nigeria for today, Wednesday, 1st October, 2025 1. The Worst Is",titre+description,Negative,1,0,0,0.884
http://french.peopledaily.com.cn/Afrique/n3/2025/1001/c96852-20373572.html,Zone UEMOA : forte hausse du volume des transactions en monnaie électronique entre 2014 et 2024,20251001T034500Z,French,french.peopledaily.com.cn,China,2025-10-01,2025-10,Oct 2025,"Le volume des transactions en monnaie Ã©lectronique dans la zone de l'Union Ã©conomique monÃ©taire ouest-africaine (UEMOA) a connu une forte hausse, passant de 260 millions de FCFA (environ 465 224 dollars) Ã  11 milliards de FCFA (prÃ¨s de 19,6 millions de dollars) entre 2014 et 2024, a rÃ©vÃ©lÃ©, mardi Ã  Dakar, le gouverneur de la Banque centrale des Etats de l'Afrique de l'Ouest (BCEAO), Jean-Claude Kassi Brou.","Zone UEMOA : forte hausse du volume des transactions en monnaie électronique entre 2014 et 2024. Le volume des transactions en monnaie Ã©lectronique dans la zone de l'Union Ã©conomique monÃ©taire ouest-africaine (UEMOA) a connu une forte hausse, passant de 260 millions de FCFA (environ 465 224 dollars) Ã  11 milliards de FCFA (prÃ¨s de 19,6 millions de dollars) entre 2014 et 2024, a rÃ©vÃ©lÃ©, mardi Ã  Dakar, le gouverneur de la Banque centrale des Etats de l'Afrique de l'Ouest (BCEAO), Jean-Claude Kassi Br",titre+description,Neutral,0,1,0,0.5827
https://www.maliweb.net/communique-391/contributions-retenues-pour-lanthologie-de-nouvelle-africaine-et-afro-descendante-3109785.html,Contributions retenues pour lAnthologie de Nouvelle africaine et afro - descendante - Actualités au Mali en temps réel et info en direct,20251001T021500Z,French,maliweb.net,Mali,2025-10-01,2025-10,Oct 2025,,Contributions retenues pour lAnthologie de Nouvelle africaine et afro - descendante - Actualités au Mali en temps réel et info en direct,titre seul,Neutral,0,1,0,0.8545
http://lecourrier-dalgerie.com/qualification-mondial-2026-lafrique-du-sud-sanctionnee/,Qualification Mondial 2026 : LAfrique du Sud sanctionnée | lecourrier - dalgerie . com,20251001T021500Z,French,lecourrier-dalgerie.com,Algeria,2025-10-01,2025-10,Oct 2025,,Qualification Mondial 2026 : LAfrique du Sud sanctionnée | lecourrier - dalgerie . com,titre seul,Negative,1,0,0,0.8865
https://www.thetidenewsonline.com/2025/10/2026-w-cup-fifa-docks-points-from-safrica-nigeria-still-in-jeopardy/,2026 W / Cup : FIFA Docks Points From SAfrica . Nigeria Still In Jeopardy – :::… The Tide News Online :::… ,20251001T014500Z,English,thetidenewsonline.com,Nigeria,2025-10-01,2025-10,Oct 2025,,2026 W / Cup : FIFA Docks Points From SAfrica . Nigeria Still In Jeopardy – :::… The Tide News Online :::…,titre seul,Neutral,0,1,0,0.5269
https://eldiariony.com/2025/09/30/sudafrica-podria-quedar-fuera-del-mundial-2026-tras-sancion-de-la-fifa-por-alineacion-indebida/,FIFA sancionó a Sudáfrica - El Diario NY,20251001T014500Z,Spanish,eldiariony.com,United States,2025-10-01,2025-10,Oct 2025,"Le habían ganado 2-0 a Lesoto, pero la casa madre del fútbol le dio por perdido el partido 3-0 por la inclusión indebida de Teboho Mokoena","FIFA sancionó a Sudáfrica - El Diario NY. Le habían ganado 2-0 a Lesoto, pero la casa madre del fútbol le dio por perdido el partido 3-0 por la inclusión indebida de Teboho Mokoena",titre+description,Negative,1,0,0,0.9376
https://www.5-tv.ru/news/5039206/tenevoj-flot-rossii-francuzy-tretij-den-uderzivaut-tanker-vvodah-atlantiki/,Французы третий день удерживают танкер видео,20251001T013000Z,Russian,5-tv.ru,Russia,2025-10-01,2025-10,Oct 2025,Власти Франции третий день удерживают нефтяной танкер в водах Атлантики. Почему — смотрите в видео на сайте 5-tv.ru,Французы третий день удерживают танкер видео. Власти Франции третий день удерживают нефтяной танкер в водах Атлантики. Почему — смотрите в видео на сайте 5-tv.ru,titre+description,Neutral,0,1,0,0.693
https://www.5-tv.ru/news/5039204/morskaa-provokacia-vnato-posli-naeskalaciu-votnoseniah-srossiej/,Что случилось с танкером во Франции видео,20251001T013000Z,Russian,5-tv.ru,Russia,2025-10-01,2025-10,Oct 2025,Политолог прокомментировал задержание танкера Borасау властями Франции. Подробнее — смотрите в видео на сайте 5-tv.ru,Что случилось с танкером во Франции видео. Политолог прокомментировал задержание танкера Borасау властями Франции. Подробнее — смотрите в видео на сайте 5-tv.ru,titre+description,Neutral,0,1,0,0.7114
https://www.5-tv.ru/news/5039214/cast-bolsoj-ekonomiceskoj-vojny-cem-neugodili-zapadu-tankery-srossijskoj-neftu/,Провокации с нефтяными танкерами на Западе видео,20251001T013000Z,Russian,5-tv.ru,Russia,2025-10-01,2025-10,Oct 2025,Чем не угодили Западу танкеры с российской нефтью — смотрите в видео на сайте 5-tv.ru,Провокации с нефтяными танкерами на Западе видео. Чем не угодили Западу танкеры с российской нефтью — смотрите в видео на сайте 5-tv.ru,titre+description,Negative,1,0,0,0.663
https://lanouvelletribune.info/2025/09/controle-des-vitres-opaque-au-benin-ce-qui-se-passera-ce-mercredi/,Contrôle des vitres opaque au Bénin : Ce qui se passera ce mercredi,20251001T001500Z,French,lanouvelletribune.info,Benin,2025-10-01,2025-10,Oct 2025,"À partir de ce mercredi 1er octobre 2025, la Police républicaine entame l’application du décret N°2017-546 du 22 novembre 2017 interdisant la circulation des véhicules dotés de vitres opaques à l’avant. L’opération débutera par une phase de sensibilisation, au cours de laquelle les contrevenants ser","Contrôle des vitres opaque au Bénin : Ce qui se passera ce mercredi. À partir de ce mercredi 1er octobre 2025, la Police républicaine entame l’application du décret N°2017-546 du 22 novembre 2017 interdisant la circulation des véhicules dotés de vitres opaques à l’avant. L’opération débutera par une phase de sensibilisation, au cours de laquelle les contrevenants ser",titre+description,Positive,0,0,1,0.52
https://www.lejecos.com/BRVM-Le-titre-Filtisac-Cote-d-Ivoire-realise-la-meilleure-performance-pour-la-seconde-journee-consecutive_a29617.html,BRVM : Le titre Filtisac Côte dIvoire réalise la meilleure performance pour la seconde journée consécutive . ,20250930T223000Z,French,lejecos.com,Senegal,2025-09-30,2025-09,Sep 2025,"A l’issue de la séance de cotation de ce mardi 30 septembre 2025 de la Bourse Régionale des Valeurs Mobilières (BRVM), le titre Filtisac Côte d’Ivoire a réalisé pour la seconde journée consécutive l...","BRVM : Le titre Filtisac Côte dIvoire réalise la meilleure performance pour la seconde journée consécutive .. A l’issue de la séance de cotation de ce mardi 30 septembre 2025 de la Bourse Régionale des Valeurs Mobilières (BRVM), le titre Filtisac Côte d’Ivoire a réalisé pour la seconde journée consécutive l...",titre+description,Positive,0,0,1,0.8355
https://www.christianpost.com/news/bible-translation-work-accelerates-as-millions-more-gain-access.html,Bible translation work accelerates as millions more gain access,20250930T223000Z,English,christianpost.com,United States,2025-09-30,2025-09,Sep 2025,,Bible translation work accelerates as millions more gain access,titre seul,Positive,0,0,1,0.7222
https://sofrep.com/news/sofrep-daily-2025-sep-30-pm/,"Evening Brief : Hegseth Declares End to  Woke  Pentagon Policies , Ukraine Shares Drone Warfare Expertise",20250930T221500Z,English,sofrep.com,United States,2025-09-30,2025-09,Sep 2025,,"Evening Brief : Hegseth Declares End to  Woke  Pentagon Policies , Ukraine Shares Drone Warfare Expertise",titre seul,Neutral,0,1,0,0.6044
https://malaya.com.ph/special-features/nigeria-at-65-a-nations-journey-from-independence-to-aspiration/,Nigeria at 65 : A nation journey from independence to aspiration,20250930T200000Z,English,malaya.com.ph,Philippines,2025-09-30,2025-09,Sep 2025,,Nigeria at 65 : A nation journey from independence to aspiration,titre seul,Neutral,0,1,0,0.5683
https://www.cadena3.com/noticia/mundo/sudafrica-apelara-tras-perder-victoria-en-eliminatorias-mundialistas-por-alineacion-indebida_469841,Sudáfrica apelará tras perder victoria en eliminatorias mundialistas por alineación indebida,20250930T184500Z,Spanish,cadena3.com,Argentina,2025-09-30,2025-09,Sep 2025,La selecciÃ³n sudafricana se vio despojada de una victoria en su camino al Mundial 2026 debido a una alineaciÃ³n incorrecta. Planea apelar la decisiÃ³n de la FIFA en medio de la incertidumbre del grupo.,Sudáfrica apelará tras perder victoria en eliminatorias mundialistas por alineación indebida. La selecciÃ³n sudafricana se vio despojada de una victoria en su camino al Mundial 2026 debido a una alineaciÃ³n incorrecta. Planea apelar la decisiÃ³n de la FIFA en medio de la incertidumbre del grupo.,titre+description,Negative,1,0,0,0.9399
https://libero.pe:443/futbol-internacional/2025/09/30/fifa-resto-puntos-historica-seleccion-se-movio-tabla-de-eliminatorias-2026-2577300,FIFA restó puntos a histórica selección y se movió la tabla de las Eliminatorias 2026,20250930T180000Z,Spanish,libero.pe,Peru,2025-09-30,2025-09,Sep 2025,La tabla de posiciones de las Eliminatorias 2026 sufrió una modificación luego de que la FIFA le reste puntaje a una emblemática selección. ¿Qué pasó?,FIFA restó puntos a histórica selección y se movió la tabla de las Eliminatorias 2026. La tabla de posiciones de las Eliminatorias 2026 sufrió una modificación luego de que la FIFA le reste puntaje a una emblemática selección. ¿Qué pasó?,titre+description,Neutral,0,1,0,0.5502
https://thesun.ng/nigeria-65-time-to-build-not-just-celebrate-edo-dg-idahosa/,"Nigeria 65 : Time to build , not just celebrate – Edo DG Idahosa",20250930T174500Z,English,thesun.ng,,2025-09-30,2025-09,Sep 2025,"Edo Deputy Governor Dennis Idahosa urges Nigerians to build, not just celebrate, on Nigeria’s 65th Independence.","Nigeria 65 : Time to build , not just celebrate – Edo DG Idahosa. Edo Deputy Governor Dennis Idahosa urges Nigerians to build, not just celebrate, on Nigeria’s 65th Independence.",titre+description,Positive,0,0,1,0.5312
https://dailypost.ng/2025/09/30/2026-wcq-fifas-decision-to-deduct-points-from-south-africa-came-very-late-rohr/,2026 WCQ : FIFA decision to deduct points from South Africa came very late – Rohr,20250930T171500Z,English,dailypost.ng,Nigeria,2025-09-30,2025-09,Sep 2025,"The head coach of Benin Republic, Gernot Rohr, has claimed FIFA’s decision to deduct three points from South Africa is coming very late. On Monday, the","2026 WCQ : FIFA decision to deduct points from South Africa came very late – Rohr. The head coach of Benin Republic, Gernot Rohr, has claimed FIFA’s decision to deduct three points from South Africa is coming very late. On Monday, the",titre+description,Negative,1,0,0,0.7287
https://www.naijanews.com/2025/09/30/golden-eaglets-stars-shine-as-nigeria-set-for-semi-final-showdown-with-ghana/,Golden Eaglets Stars Shine As Nigeria Set For Semi - Final Showdown With Ghana,20250930T170000Z,English,naijanews.com,Nigeria,2025-09-30,2025-09,Sep 2025,Four players from Nigeria’s Golden Eaglets have been named in the WAFU B U-17 Championship Group Stage Best XI.,Golden Eaglets Stars Shine As Nigeria Set For Semi - Final Showdown With Ghana. Four players from Nigeria’s Golden Eaglets have been named in the WAFU B U-17 Championship Group Stage Best XI.,titre+description,Positive,0,0,1,0.7262
https://gcaptain.com/france-probes-sanctioned-russian-linked-tanker-off-atlantic-coast/,France Probes Sanctioned Russian - Linked Tanker Off Atlantic Coast,20250930T164500Z,English,gcaptain.com,United States,2025-09-30,2025-09,Sep 2025,"PARIS, Sept 30 (Reuters) – The French Navy on Tuesday said authorities were investigating a suspected infraction by the Benin-flagged oil tanker Boracay, a vessel which is listed under British and European Union sanctions...","France Probes Sanctioned Russian - Linked Tanker Off Atlantic Coast. PARIS, Sept 30 (Reuters) – The French Navy on Tuesday said authorities were investigating a suspected infraction by the Benin-flagged oil tanker Boracay, a vessel which is listed under British and European Union sanctions...",titre+description,Negative,1,0,0,0.7831
https://www.zazoom.it/2025-09-30/incursioni-di-droni-in-danimarca-parigi-indaga-su-petroliera-fantasma-russa-vertice-ue-a-copenaghen-arrivano-esperti-ucraini-e-sistemi-di-difesa-alleati/17852557/,Incursioni di droni in Danimarca Parigi indaga su petroliera fantasma russa Vertice Ue a Copenaghen arrivano esperti ucraini e sistemi di difesa alleati,20250930T163000Z,Italian,zazoom.it,Italy,2025-09-30,2025-09,Sep 2025,,Incursioni di droni in Danimarca Parigi indaga su petroliera fantasma russa Vertice Ue a Copenaghen arrivano esperti ucraini e sistemi di difesa alleati,titre seul,Negative,1,0,0,0.6551
https://www.omanobserver.om/article/1177374/features/lifestyle/sought-by-luxury-labels-nigerian-leather-reclaims-home-market,"Sought by luxury labels , Nigerian leather reclaims home market",20250930T163000Z,English,omanobserver.om,Oman,2025-09-30,2025-09,Sep 2025,"Most Nigerian leather, often semi-finished, is exported to Europe and Asia and turned into luxury items bearing international brand labels, with zero...","Sought by luxury labels , Nigerian leather reclaims home market. Most Nigerian leather, often semi-finished, is exported to Europe and Asia and turned into luxury items bearing international brand labels, with zero...",titre+description,Positive,0,0,1,0.5297
https://www.semana.com/deportes/articulo/fifa-implacable-quito-triunfo-a-seleccion-que-iba-al-mundial-2026-y-la-hace-penar-con-su-cupo/202513/,"FIFA , implacable : quitó triunfo a selección que iba al Mundial 2026 y la hace penar con su cupo",20250930T160000Z,Spanish,semana.com,Colombia,2025-09-30,2025-09,Sep 2025,"Por una mal proceder de dicho combinado, este cayó en la tabla de posiciones donde solo se clasifica el primero de cada grupo de manera directa.","FIFA , implacable : quitó triunfo a selección que iba al Mundial 2026 y la hace penar con su cupo. Por una mal proceder de dicho combinado, este cayó en la tabla de posiciones donde solo se clasifica el primero de cada grupo de manera directa.",titre+description,Negative,1,0,0,0.9441
https://www.letelegramme.fr/france/un-petrolier-russe-stationne-au-large-de-saint-nazaire-une-enquete-ouverte-6900484.php,Un pétrolier russe stationné au large de Saint - Nazaire  : une enquête ouverte,20250930T154500Z,French,letelegramme.fr,France,2025-09-30,2025-09,Sep 2025,"Un pétrolier appartenant à la flotte fantôme russe est stationné, depuis lundi, au large de Saint-Nazaire. Une enquête a été ouverte.","Un pétrolier russe stationné au large de Saint - Nazaire  : une enquête ouverte. Un pétrolier appartenant à la flotte fantôme russe est stationné, depuis lundi, au large de Saint-Nazaire. Une enquête a été ouverte.",titre+description,Neutral,0,1,0,0.4381
https://www.stiripesurse.ro/romania-gazduieste-pentru-prima-data-finala-internationala-a-concursului-francofon-teza-mea-de-doctorat-in-180-de-secunde_3816235,România găzduiește pentru prima dată finala internațională a concursului francofon  Teza mea de doctorat în 180 de secunde  ,20250930T154500Z,Romanian,stiripesurse.ro,Romania,2025-09-30,2025-09,Sep 2025,"România devine, pentru câteva zile, capitala mondială a științei francofone. Țara noastră găzduiește în premieră finala internațională a concursului „Teza mea de doctorat în 180 de secunde” (MT180), un eveniment organizat de Agenția Universitară a Fr...","România găzduiește pentru prima dată finala internațională a concursului francofon  Teza mea de doctorat în 180 de secunde. România devine, pentru câteva zile, capitala mondială a științei francofone. Țara noastră găzduiește în premieră finala internațională a concursului „Teza mea de doctorat în 180 de secunde” (MT180), un eveniment organizat de Agenția Universitară a Fr...",titre+description,Neutral,0,1,0,0.6347
https://allafrica.com/stories/202509300468.html,Zimbabwe : Khama Set to Bounce Back . . . Nees Picks His Men for SA Showdown,20250930T150000Z,English,allafrica.com,Nigeria,2025-09-30,2025-09,Sep 2025,Khawa Billiat looks set to bounce back into the Warriors squad ahead of the two World Cup 2026 qualifying matches against South Africa and Lesotho.,Zimbabwe : Khama Set to Bounce Back . . . Nees Picks His Men for SA Showdown. Khawa Billiat looks set to bounce back into the Warriors squad ahead of the two World Cup 2026 qualifying matches against South Africa and Lesotho.,titre+description,Neutral,0,1,0,0.4893
https://www.globalmedia.mx/articles/sudafrica_podria_quedar_fuera_del_mundial_2026_tras_alineacion_indebida,Sudáfrica podría quedar fuera del Mundial 2026 tras alineación indebida,20250930T143000Z,Spanish,globalmedia.mx,Mexico,2025-09-30,2025-09,Sep 2025,Teboho Mokoena fue alineado indebidamente por S...,Sudáfrica podría quedar fuera del Mundial 2026 tras alineación indebida. Teboho Mokoena fue alineado indebidamente por S...,titre+description,Negative,1,0,0,0.8126
https://www.dcnews.ro/romania-va-gazdui-a-11-a-finala-a-concursului-international-teza-mea-in-180-de-secunde_1010376.html,România va găzdui a 11 - a finală a concursului internațional „ Teza mea în 180 de secunde  ,20250930T143000Z,Romanian,dcnews.ro,Romania,2025-09-30,2025-09,Sep 2025,"Pentru prima dată în istoria sa, România va găzdui finala internațională a concursului francofon de popularizare a științei „Teza mea în 180 de secunde” (MT180).","România va găzdui a 11 - a finală a concursului internațional „ Teza mea în 180 de secunde. Pentru prima dată în istoria sa, România va găzdui finala internațională a concursului francofon de popularizare a științei „Teza mea în 180 de secunde” (MT180).",titre+description,Neutral,0,1,0,0.6678
https://www.kickoff.com/sa-news/bafana/benin-international-speaks-on-teboho-mokoena-sanction,EXCLUSIVE : Benin international reaction to qualification advantage,20250930T141500Z,English,kickoff.com,South Africa,2025-09-30,2025-09,Sep 2025,"With the FIFA sanctions on SAFA affecting the standings in Group C of the 2026 World Cup qualifiers, one of Benin’s stars based in Europe has spoken to KickOff. | SA-National-Teams","EXCLUSIVE : Benin international reaction to qualification advantage. With the FIFA sanctions on SAFA affecting the standings in Group C of the 2026 World Cup qualifiers, one of Benin’s stars based in Europe has spoken to KickOff. | SA-National-Teams",titre+description,Negative,1,0,0,0.4459
https://allafrica.com/stories/202509300410.html,South Africa : Safa Says Sorry As It Fights Ruling Against Bafana,20250930T133000Z,English,allafrica.com,Nigeria,2025-09-30,2025-09,Sep 2025,"Safa admitted an ""administrative oversight"" after playing suspended midfielder Teboho Mokoena against Lesotho in March.   The association has 10 days to appeal Fifa's ruling, which it called ""deeply disappointing"" and unfair.","South Africa : Safa Says Sorry As It Fights Ruling Against Bafana. Safa admitted an ""administrative oversight"" after playing suspended midfielder Teboho Mokoena against Lesotho in March.   The association has 10 days to appeal Fifa's ruling, which it called ""deeply disappointing"" and unfair.",titre+description,Negative,1,0,0,0.9416
https://www.forbes.com/sites/sindiswamabunda/2025/09/30/fifa-sanction-reopens-africas-group-c-world-cup-qualifiers-race/,FIFA Sanction Reopens Africa Group C World Cup Qualifiers Race,20250930T133000Z,English,forbes.com,United States,2025-09-30,2025-09,Sep 2025,"South Africa’s point deduction for fielding an ineligible player shakes up Group C, leaving the 2026 World Cup qualifiers wide open and fiercely competitive.","FIFA Sanction Reopens Africa Group C World Cup Qualifiers Race. South Africa’s point deduction for fielding an ineligible player shakes up Group C, leaving the 2026 World Cup qualifiers wide open and fiercely competitive.",titre+description,Negative,1,0,0,0.9049
https://www.gouv.bj/article/3280/alerte-sanitaire-abssa-garde-contre-produit-alimentaire-dangereux-enfants/,Alerte sanitaire : LABSSA met en garde contre un produit alimentaire dangereux pour enfants | Gouvernement de la République du Bénin,20250930T133000Z,French,gouv.bj,Benin,2025-09-30,2025-09,Sep 2025,,Alerte sanitaire : LABSSA met en garde contre un produit alimentaire dangereux pour enfants | Gouvernement de la République du Bénin,titre seul,Negative,1,0,0,0.6008
https://www.rfi.fr/fr/podcasts/priorit%C3%A9-sant%C3%A9/20250930-sant%C3%A9-mentale-vaincre-sa-peur-du-psy,Santé mentale  : vaincre sa peur du psy - Priorité santé,20250930T131500Z,French,rfi.fr,France,2025-09-30,2025-09,Sep 2025,"Si les troubles psychologiques touchent une grande partie de la population, le fait de passer la porte d’un cabinet peut s’avérer compliqué.","Santé mentale  : vaincre sa peur du psy - Priorité santé. Si les troubles psychologiques touchent une grande partie de la population, le fait de passer la porte d’un cabinet peut s’avérer compliqué.",titre+description,Negative,1,0,0,0.9133
https://fr.allafrica.com/stories/202509300437.html,Afrique : Initiative First Foods Africa à Cotonou - Un engagement pour la nutrition infantile et lautonomisation des communautés africaines,20250930T131500Z,French,fr.allafrica.com,Nigeria,2025-09-30,2025-09,Sep 2025,"Cotonou, Bénin - 29 septembre 2025 - L'UNICEF, en collaboration avec l'Union Africaine, le gouvernement béninois, et de nombreux partenaires internationaux, a lancé, le dimanche 28 septembre 2025, à la place de l'Amazone, First Foods Africa, une initiative ambitieuse visant à combattre la malnutrition infantile en Afrique et à promouvoir des systèmes alimentaires résilients et durables sur le continent.","Afrique : Initiative First Foods Africa à Cotonou - Un engagement pour la nutrition infantile et lautonomisation des communautés africaines. Cotonou, Bénin - 29 septembre 2025 - L'UNICEF, en collaboration avec l'Union Africaine, le gouvernement béninois, et de nombreux partenaires internationaux, a lancé, le dimanche 28 septembre 2025, à la place de l'Amazone, First Foods Africa, une initiative ambitieuse visant à combattre la malnutrition infantile en Afrique et à promouvoir des systèmes alimentaires résil",titre+description,Positive,0,0,1,0.7184
https://tribune.com.pk/story/2569809/s-africa-lose-world-cup-qualifying-points-over-ineligible-player,S . Africa lose World Cup qualifying points over ineligible player,20250930T130000Z,English,tribune.com.pk,Pakistan,2025-09-30,2025-09,Sep 2025,,S . Africa lose World Cup qualifying points over ineligible player,titre seul,Negative,1,0,0,0.8099
https://www.cameroun24.net/actualite-cameroun-info-Kerawa_sous_le_feu_de_Boko_Haram___La_resistance_c-70804.html,cameroun :: Lutte contre Boko Haram Kerawa sous le feu de Boko Haram : La résistance citoyenne face à la terreur :: ,20250930T123000Z,French,cameroun24.net,Cameroon,2025-09-30,2025-09,Sep 2025,La nuit du lundi ? mardi a ?t? le th??tre d'une nouvelle attaque d'une violence gla?ante perp?tr?e par la secte terroriste Boko Haram.,cameroun :: Lutte contre Boko Haram Kerawa sous le feu de Boko Haram : La résistance citoyenne face à la terreur ::. La nuit du lundi ? mardi a ?t? le th??tre d'une nouvelle attaque d'une violence gla?ante perp?tr?e par la secte terroriste Boko Haram.,titre+description,Negative,1,0,0,0.8451
https://www.cameroun24.net/actualite-cameroun-info-Thailande__Europe__Lufthansa___entre_pardon_royal_-70802.html,"cameroon :: International Thaïlande , Europe , Lufthansa : entre pardon royal , alerte climatique et virage numérique :: ",20250930T123000Z,French,cameroun24.net,Cameroon,2025-09-30,2025-09,Sep 2025,"L'actualit? internationale balance entre r?demption politique, urgence climatique et mutation économique. Trois ?v?nements majeurs retiennent l?attention : la...","cameroon :: International Thaïlande , Europe , Lufthansa : entre pardon royal , alerte climatique et virage numérique ::. L'actualit? internationale balance entre r?demption politique, urgence climatique et mutation économique. Trois ?v?nements majeurs retiennent l?attention : la...",titre+description,Negative,1,0,0,0.4594
https://www.blagoevgrad24.bg/novini/interesno/Selena-Gomes-razocharova-maika-si-2725731,Селена Гомес разочарова майка си,20250930T113000Z,Bulgarian,blagoevgrad24.bg,Bulgaria,2025-09-30,2025-09,Sep 2025,"Селена Гомес се омъжи за музикалния продуцент Бени Бланко в грандиозна церемония през уикенда, но празникът беше помрачен от семейна драма след изненадващо решение на певицата за това кой да я заведе до олтара.","Селена Гомес разочарова майка си. Селена Гомес се омъжи за музикалния продуцент Бени Бланко в грандиозна церемония през уикенда, но празникът беше помрачен от семейна драма след изненадващо решение на певицата за това кой да я заведе до олтара.",titre+description,Negative,1,0,0,0.6708
https://dailypost.ng/2025/09/30/sundry-markets-limited-clarifies-issue-regarding-its-sapele-road-benin-store-operations/,"Sundry Markets Limited clarifies issue regarding its Sapele Road , Benin store operations",20250930T110000Z,English,dailypost.ng,Nigeria,2025-09-30,2025-09,Sep 2025,"Sundry Markets Limited, owners of Marketsquare Supermarkets, wishes to clarify recent reports regarding the temporary sealing of our Sapele Road, Benin","Sundry Markets Limited clarifies issue regarding its Sapele Road , Benin store operations. Sundry Markets Limited, owners of Marketsquare Supermarkets, wishes to clarify recent reports regarding the temporary sealing of our Sapele Road, Benin",titre+description,Neutral,0,1,0,0.6222
